3.012404191836486689e+02,3.011230452216256595e+02,3.016994914487196979e+02,2.993160155591906459e+02,2.970568750142567751e+02,2.948182427305889632e+02,2.887226916046267888e+02,2.822916772222167197e+02
3.144993301455884307e+02,3.085351924652432558e+02,3.025999903478794977e+02,2.927756901562460712e+02,2.824445630156898801e+02,2.722296297185491767e+02,2.593225862137612694e+02,2.468591586216397786e+02
3.025030896668753257e+02,2.966028787039259669e+02,2.907023522212803641e+02,2.811007850846811493e+02,2.709607655412753502e+02,2.609530762760815605e+02,2.484547256926540513e+02,2.363971559125370447e+02
3.103405601980665551e+02,3.013255361579413147e+02,2.919583698724871397e+02,2.783835355126188915e+02,2.639365182748828715e+02,2.496716849433134939e+02,2.335227456108717661e+02,2.182292636952206237e+02
2.955830748545236588e+02,2.874275811473733597e+02,2.789782197227818870e+02,2.666500519145913586e+02,2.535008506208954202e+02,2.405383367171659756e+02,2.257519593842563665e+02,2.117126493903161020e+02
2.811619179010228322e+02,2.733922419052482269e+02,2.653308288933487802e+02,2.536552650374252096e+02,2.411562806063743949e+02,2.288573095095666474e+02,2.149024282353318256e+02,2.016497001209266102e+02
2.636149648269212662e+02,2.578997782164669275e+02,2.520867726041144579e+02,2.431795775458580522e+02,2.336288491612249345e+02,2.242631968499954098e+02,2.130652527441293955e+02,2.023018820342613253e+02
2.618590716780576031e+02,2.544136973611757639e+02,2.466562479856943355e+02,2.356148996252603638e+02,2.237247798938790879e+02,2.120562861874986993e+02,1.990028374668803508e+02,1.866172325545984165e+02
2.501786832217736105e+02,2.428489528138284186e+02,2.351851121978039032e+02,2.244271472772999232e+02,2.127957764741475444e+02,2.014006937696780994e+02,1.888039738129289731e+02,1.768651635554209349e+02
2.331770171485944161e+02,2.292443099555224819e+02,2.253351436457095360e+02,2.190112857527821006e+02,2.121505065055741284e+02,2.054839020852947726e+02,1.971069380834651952e+02,1.889396904308393346e+02
2.303778495638447623e+02,2.248458018691766824e+02,2.191356181844302000e+02,2.108530341424689993e+02,2.018399888556622273e+02,1.930566093453795133e+02,1.829976314236939174e+02,1.733645629163531225e+02
2.145724033638967683e+02,2.098683515139290989e+02,2.050374023973653834e+02,1.979747073871458269e+02,1.902256571458124199e+02,1.827129153181688253e+02,1.740113319413131592e+02,1.656320066868977108e+02
2.062496387327187790e+02,2.004391061548356845e+02,1.943424694310555765e+02,1.860008408027896110e+02,1.768181987415171648e+02,1.679056780655062937e+02,1.582205150340878959e+02,1.490102425969880358e+02
1.954380199896015142e+02,1.896417206480248581e+02,1.835277182606464521e+02,1.753327934096868717e+02,1.662633498768080074e+02,1.574794232820506465e+02,1.481148306182749650e+02,1.392284010497086228e+02
1.856446617555111516e+02,1.801227003352076679e+02,1.742859711864388146e+02,1.665495860770040224e+02,1.579384832007054627e+02,1.496217045299526944e+02,1.408353544114676765e+02,1.324950098880685800e+02
1.684280794778762242e+02,1.698407337934872885e+02,1.717226200432125438e+02,1.728292861674305811e+02,1.738049851768407450e+02,1.749636808143367546e+02,1.742982126302823360e+02,1.731554298295000649e+02
1.641283481221354350e+02,1.665151726967999650e+02,1.694755680127741471e+02,1.718469410476668600e+02,1.741857132602927436e+02,1.766945702822615658e+02,1.772229688378206447e+02,1.771452474416188352e+02
1.596276718915015636e+02,1.622222471645234805e+02,1.654016008383005669e+02,1.680854354248054108e+02,1.707459966597722030e+02,1.735790850160632601e+02,1.744631511518110756e+02,1.747153469423959109e+02
1.717279204894049940e+02,1.725055166076510886e+02,1.736858576760435540e+02,1.739621385669128415e+02,1.740449429074459147e+02,1.743184406688714034e+02,1.728606829180637305e+02,1.710093400371757753e+02
1.690309612933751282e+02,1.697368629096015695e+02,1.708285445596850423e+02,1.710476965216578549e+02,1.710563365902267208e+02,1.712609893252773645e+02,1.698003494136899860e+02,1.679570488906126400e+02
1.711362259013329492e+02,1.709934577701528724e+02,1.711405171682268929e+02,1.702774625173298091e+02,1.691128689162812861e+02,1.681579149419553119e+02,1.657034768285628274e+02,1.629793763880989843e+02
1.598643365162058103e+02,1.613613249403536258e+02,1.633113350636290306e+02,1.646252061395568660e+02,1.657899965221940874e+02,1.671485422665796818e+02,1.668174365636623122e+02,1.660017936612619849e+02
1.620846437192662393e+02,1.635287058056036358e+02,1.654262431016867367e+02,1.666477030923535096e+02,1.677211966075483929e+02,1.689862665450593227e+02,1.685342713476887582e+02,1.676037842059625689e+02
1.663722757350261361e+02,1.683607307647401115e+02,1.708815855510297297e+02,1.727299860452912981e+02,1.745071392719478638e+02,1.764589532736618764e+02,1.764854460814082699e+02,1.759582587045018727e+02
1.628059360099812238e+02,1.665242507108215477e+02,1.709727807042575023e+02,1.750184164142903001e+02,1.791807034316181557e+02,1.834888241881257613e+02,1.855205529171713010e+02,1.867679273149505832e+02
1.770149892132734806e+02,1.784008457265044569e+02,1.802791608126074721e+02,1.812500121154258181e+02,1.821147204361179206e+02,1.831505022757543486e+02,1.822133686150887399e+02,1.807984025506282251e+02
1.793523537348441153e+02,1.813461934997276330e+02,1.839130822364879805e+02,1.856133466500350266e+02,1.872851807209775643e+02,1.891127505006498666e+02,1.887791205008424811e+02,1.878848625413779985e+02
1.769771109204369282e+02,1.800508873565130159e+02,1.838207487575581922e+02,1.868945035839005868e+02,1.900566478027037078e+02,1.933567470061103961e+02,1.942791652465147365e+02,1.944970189789571577e+02
1.811294629178144930e+02,1.823235971862254985e+02,1.839997269918381448e+02,1.846826887072340355e+02,1.852507729383221147e+02,1.859877332998015049e+02,1.847234714945964527e+02,1.830051596607616773e+02
1.764111898055850816e+02,1.789902748799408130e+02,1.822039884592583121e+02,1.846683130380033901e+02,1.871621381480300386e+02,1.898044611392112415e+02,1.901981591758897991e+02,1.899540194868719709e+02
1.851230833073044835e+02,1.871775452107486046e+02,1.898301565861511335e+02,1.915370904054526022e+02,1.932413446151902860e+02,1.950917763752894416e+02,1.946621537998557585e+02,1.936609921940483332e+02
1.803256161126359700e+02,1.837600472795043345e+02,1.879444155374357024e+02,1.914274520037940590e+02,1.950513549451787014e+02,1.988012699121699143e+02,2.000263556081141587e+02,2.004968217589520236e+02
1.849903238969603194e+02,1.876740407938362694e+02,1.910314532995692502e+02,1.935237628898465516e+02,1.960855286881733548e+02,1.987812974863107911e+02,1.990482598742801201e+02,1.986592146034656707e+02
1.866272218027943381e+02,1.894645104748593951e+02,1.929990761300965119e+02,1.956631457316285889e+02,1.984197031216513949e+02,2.013048720305854147e+02,2.016947623532685725e+02,2.014072296798953516e+02
1.942034131309579834e+02,1.968708376494498395e+02,2.002383821165541917e+02,2.026004924255997821e+02,2.050601301884416046e+02,2.076407335043106741e+02,2.076299384977947398e+02,2.069609065020707703e+02
1.878890348481252488e+02,1.922169867116944317e+02,1.974260368683893034e+02,2.019318051017658036e+02,2.067060703833299442e+02,2.115778210604165110e+02,2.135734211785253365e+02,2.146907418458883683e+02
1.914337877925439102e+02,1.960143416778310268e+02,2.015174080590496146e+02,2.062955277493330186e+02,2.113827986052727965e+02,2.165574509755323902e+02,2.187312127579891410e+02,2.199910614324629421e+02
1.827295924539639600e+02,1.893835231111502537e+02,1.971834138401496830e+02,2.046479403115903324e+02,2.126324295868939771e+02,2.206761711922551399e+02,2.253782911501479873e+02,2.288921405452015847e+02
2.051637669357162963e+02,2.086877076262063895e+02,2.130489307276758382e+02,2.163471573808111259e+02,2.198773174349863950e+02,2.234957186136872167e+02,2.241188971153718796e+02,2.239635208525609755e+02
2.081568078689664674e+02,2.100752242490851813e+02,2.126463489357300887e+02,2.139090499755543249e+02,2.152282608398502930e+02,2.166629274459792214e+02,2.154339370565748482e+02,2.136406381144419129e+02
2.135917301188695205e+02,2.149156760010442895e+02,2.168373218489900864e+02,2.172947231557797352e+02,2.177577463075383832e+02,2.183400287462410461e+02,2.163032263572049487e+02,2.137793686214632771e+02
2.176894990149221201e+02,2.167166823004132823e+02,2.160769587220667631e+02,2.136246581365653014e+02,2.109264316183780181e+02,2.083866625266675214e+02,2.037054490764861328e+02,1.988437556824064245e+02
2.336183781397676853e+02,2.267525457699880747e+02,2.195575667347098374e+02,2.095749801706762412e+02,1.987186510767135417e+02,1.881135029335075615e+02,1.764945755513296035e+02,1.654791804015433172e+02
2.249496043259667033e+02,2.183266072871552979e+02,2.113770618337672431e+02,2.018003602796458154e+02,1.913497399718411600e+02,1.811580965319233485e+02,1.700510113304176230e+02,1.595189935499157627e+02
2.202547790913305619e+02,2.137632965508990708e+02,2.069466727538415398e+02,1.975897899685363370e+02,1.873588929904759652e+02,1.773911949847494895e+02,1.665613127230811870e+02,1.562910819403615506e+02
2.052759256889844721e+02,1.992040405335594357e+02,1.928115036629934593e+02,1.841559532912765746e+02,1.746260842281711234e+02,1.653728847737707781e+02,1.554274192882353134e+02,1.459924206742216199e+02
1.861744466214957470e+02,1.806376445229099090e+02,1.747859159059253216e+02,1.670247254733617410e+02,1.583888280437018636e+02,1.500467783786284315e+02,1.412291474530861421e+02,1.328592617257858990e+02
1.791994060217220408e+02,1.738579932975672193e+02,1.682037446512223369e+02,1.607691360956100368e+02,1.524596787503173232e+02,1.444503418951041454e+02,1.360445477607331384e+02,1.280635955606178698e+02
1.614659678203192357e+02,1.566213157023745453e+02,1.514691428225087861e+02,1.448648404779887642e+02,1.373853288483917652e+02,1.302218855715848633e+02,1.228631509031526434e+02,1.158710285987389028e+02
1.329209701224432365e+02,1.288759390480670390e+02,1.245319428700645119e+02,1.192641601905402950e+02,1.131205879470248021e+02,1.073187548652642818e+02,1.016454412474660529e+02,9.624500955464274909e+01
1.306322011666628669e+02,1.266512845770828619e+02,1.223720888858622118e+02,1.172114698064338540e+02,1.111750146356198741e+02,1.054823569399385832e+02,9.994418221473856079e+01,9.467137400598673480e+01
1.130527951541062919e+02,1.095643243208670299e+02,1.057828433789104992e+02,1.014453184921460434e+02,9.623160014985316479e+01,9.137748862267753225e+01,8.687727863178223231e+01,8.258471136764974574e+01
1.060317871011036175e+02,1.027399933124963241e+02,9.915729378898961954e+01,9.514850304437680961e+01,9.026337611719901588e+01,8.574417006963329868e+01,8.165851098865388735e+01,7.775744043158530872e+01
1.157098447294140584e+02,1.121469428951038481e+02,1.082902345670677136e+02,1.038283026284669290e+02,9.849023124834953080e+01,9.350937717143629868e+01,8.885228339536084263e+01,8.441155704190873621e+01
1.127456792274726638e+02,1.092658115253441622e+02,1.054930257649148189e+02,1.011698805071040539e+02,9.597053555053800267e+01,9.113107360158939230e+01,8.664899707327874978e+01,8.237355482496396064e+01
9.783390472107157620e+01,9.477175534628258902e+01,9.142115734943496363e+01,8.779620377055610447e+01,8.329474735790644502e+01,7.916658426450686648e+01,7.556496388201210834e+01,7.212101343254789754e+01
9.813294432428615721e+01,9.506241805761152364e+01,9.170335353914038024e+01,8.806439847690045042e+01,8.354894665993649028e+01,7.940651923284281111e+01,7.578724224909113616e+01,7.232661712569742463e+01
1.029513753005337975e+02,9.974587201104174028e+01,9.625038626403325281e+01,9.238582502650682216e+01,8.764486498605600673e+01,8.327259607111822959e+01,7.936881792592491536e+01,7.563951345532423431e+01
8.617687625369481452e+01,8.344127114304095016e+01,8.042071131680391716e+01,7.734155731888714058e+01,7.338566351650881359e+01,6.981354631854495096e+01,6.690020769296967273e+01,6.410626194719988291e+01
8.228455692962401713e+01,7.965798599976628225e+01,7.674762698094286861e+01,7.385071721979655024e+01,7.007698852891232377e+01,6.669053684509999869e+01,6.400701771343437940e+01,6.143011063030553487e+01
6.836427974245876271e+01,6.612765267208126829e+01,6.361140977213855052e+01,6.136626829627124380e+01,5.824402491137077220e+01,5.552157718147456222e+01,5.365997187338770402e+01,5.185926995040837539e+01
7.021863169395776083e+01,6.793005931048915613e+01,6.536131530124113453e+01,6.302935028188529998e+01,5.982032104981520604e+01,5.700941983503562227e+01,5.503832550728165529e+01,5.313422352019914285e+01
6.312694312866803159e+01,6.103702773831810902e+01,5.866906628074510621e+01,5.666914477128383965e+01,5.379201488523821695e+01,5.131939064468696188e+01,4.976702051228890866e+01,4.825835643097070005e+01
4.630313791953662417e+01,4.468450190431589419e+01,4.279286234211012641e+01,4.158065666083179224e+01,3.949090059910825801e+01,3.782078000331758005e+01,3.726176064121388976e+01,3.669120463354226302e+01
4.629478178058094073e+01,4.467637984296015929e+01,4.278497686290069169e+01,4.157316242859865696e+01,3.948379744398309299e+01,3.781407544006177091e+01,3.725554946081440733e+01,3.668545939775646048e+01
3.678703614475309536e+01,3.543497136251664870e+01,3.381275524985321113e+01,3.304610774625325575e+01,3.140171641349026288e+01,3.018551847450919468e+01,3.018837122817691920e+01,3.014844023628482006e+01
3.756013813641371257e+01,3.618641671829662698e+01,3.454231225151814755e+01,3.373946695151835229e+01,3.205889353841157430e+01,3.080581826054272199e+01,3.076302370378418161e+01,3.067998396145699047e+01
2.903849148618240861e+01,2.790348397722380724e+01,2.650064757279098870e+01,2.609679856792934061e+01,2.481504821709104647e+01,2.396845960565486067e+01,2.442882020071590432e+01,2.482095390601079643e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.907118988560214845e+01,1.821539291264618754e+01,1.709475449678187431e+01,1.715758952311601249e+01,1.634232058250951880e+01,1.597117707778153850e+01,1.702005059245952268e+01,1.796796855629419909e+01
1.075043310487665948e+01,1.340605239119035375e+01,1.619504030313489551e+01,2.073091171596617954e+01,2.476657591082919652e+01,2.918941798743464489e+01,3.433918923228495146e+01,3.892028154412481911e+01
6.491281283564891424e+00,1.073913538487849095e+01,1.529942645504626775e+01,2.186937407023656732e+01,2.810888956028332331e+01,3.471046517707409151e+01,4.173347855919934801e+01,4.797595921365618210e+01
1.189961239231861612e+01,1.639747896983839581e+01,2.125462692231796780e+01,2.807146930719741817e+01,3.460429321468804886e+01,4.148642234214482727e+01,4.863219133236214020e+01,5.496124815823864651e+01
1.254586629158905353e+01,1.785785548959501767e+01,2.362938754425093180e+01,3.145258139010326914e+01,3.908774444785048274e+01,4.705527543132039625e+01,5.507920884319729282e+01,6.217675331698374919e+01
1.467979645949721856e+01,2.045932681939952147e+01,2.676141124357901191e+01,3.514151214256344247e+01,4.339443740052537635e+01,5.196744789621942573e+01,6.044598831058978305e+01,6.793430836806878403e+01
2.192858640095193223e+01,2.764393494999846723e+01,3.389642817176751066e+01,4.211011203407650072e+01,5.021278317136025748e+01,5.862629124239851564e+01,6.682974089622430824e+01,7.404811614103732609e+01
1.962473514233635541e+01,3.045222789558821574e+01,4.242683547705131275e+01,5.703562469701385851e+01,7.211545813335665400e+01,8.740899747657202568e+01,1.013061428757230971e+02,1.135325680145858627e+02
1.222583483832173101e+01,2.896610666545829460e+01,4.754440457149543420e+01,6.960634016124456025e+01,9.279714519141795392e+01,1.160961769479430075e+02,1.367122425309035805e+02,1.548668302911812305e+02
2.855740862616350739e+01,4.752181944814735459e+01,6.864305182947701667e+01,9.328052252514561360e+01,1.193564474753460587e+02,1.454732087216101206e+02,1.680775945096334851e+02,1.879138865257614555e+02
2.803303205519250341e+01,5.360710202739227270e+01,8.213420729602864867e+01,1.150108410989698910e+02,1.500864683471225476e+02,1.850737895458549644e+02,2.149705264012783630e+02,2.412114984969894067e+02
3.608060889113744452e+01,6.448963855280076984e+01,9.621870123705600975e+01,1.325305229422418449e+02,1.713944345963190869e+02,2.101026556344535550e+02,2.428938739363806860e+02,2.716446281171735677e+02
7.507712057359685787e+01,1.031935747117553319e+02,1.347149172193327900e+02,1.701971094916333129e+02,2.083244218857198291e+02,2.462452544751368464e+02,2.776145904954605044e+02,3.049640659391061490e+02
1.305808673276025331e+02,1.525278502651252666e+02,1.773060651596679804e+02,2.044415214796738383e+02,2.336910506298893608e+02,2.627748789652195569e+02,2.857860574309106596e+02,3.055795481874691859e+02
1.766542268543589671e+02,1.929766119404931146e+02,2.115932818338757784e+02,2.311731874533743110e+02,2.523682983616264721e+02,2.734414515017638792e+02,2.889603517459588033e+02,3.019950626460912417e+02
2.127372628841893061e+02,2.256943858219278241e+02,2.406507771519505923e+02,2.556085095477520781e+02,2.719106556424401333e+02,2.881046677966882612e+02,2.989006681653555120e+02,3.076472556603994235e+02
2.445376505460660610e+02,2.536713440362027256e+02,2.644407883208812109e+02,2.742567491074580630e+02,2.850795727716387660e+02,2.958233001132252866e+02,3.015127107752828692e+02,3.056510875816005068e+02
2.813077144328836994e+02,2.843774447105026297e+02,2.884642754062852532e+02,2.902883993678100865e+02,2.925396064864523851e+02,2.947775838096081316e+02,2.927533157498174319e+02,2.899749965264365983e+02
2.807811315756414956e+02,2.837104112580646529e+02,2.876382153303219411e+02,2.892936775752795029e+02,2.913583140052926410e+02,2.934132444478450452e+02,2.912491834878972554e+02,2.883501916051236549e+02
2.751710967640475474e+02,2.770641997491844677e+02,2.798134659205865660e+02,2.802452033903617235e+02,2.809483831009437154e+02,2.816703550124839808e+02,2.785236208327224290e+02,2.747838429127475592e+02
3.027485942782451502e+02,2.983501822850587928e+02,2.941334884012902080e+02,2.863996143285320954e+02,2.783012774775102685e+02,2.703053994252230723e+02,2.594536806347495599e+02,2.488408776004811216e+02
3.129420968307461521e+02,3.049886022303397226e+02,2.968191158827003164e+02,2.845354746286105865e+02,2.715105260914144765e+02,2.586431268907533081e+02,2.435896181775556215e+02,2.292477165656370914e+02
3.157819655834805417e+02,3.066145133561535658e+02,2.970932879565796725e+02,2.832636788239195766e+02,2.685619974293687733e+02,2.540376064293567708e+02,2.375673828117076027e+02,2.219704840257000455e+02
3.026226532945174768e+02,2.938238282829470336e+02,2.846751742780898553e+02,2.714617039112537782e+02,2.573758937725580722e+02,2.434792083328020738e+02,2.277859678551913305e+02,2.129228422523880511e+02
2.805769186992237678e+02,2.735408409131304097e+02,2.662997735489502134e+02,2.555449489555830951e+02,2.440494025960710758e+02,2.327402999982645895e+02,2.196096443838694654e+02,2.070828730007098670e+02
2.682482204248973972e+02,2.617814801041603232e+02,2.551404810506601848e+02,2.452418887226891684e+02,2.346281537493234737e+02,2.242075479225904076e+02,2.120514432275766694e+02,2.004286516652909143e+02
2.623259745417398108e+02,2.546559663077247251e+02,2.466482070149692163e+02,2.353214876704011260e+02,2.231216093802169098e+02,2.111470950051435977e+02,1.978331460363081362e+02,1.852169936484946220e+02
2.496181777294224275e+02,2.423041485659286423e+02,2.346561771920382284e+02,2.239244559805298991e+02,2.123193174920994579e+02,2.009509711706853636e+02,1.883873459006412077e+02,1.764797898523421793e+02
2.363663272216283247e+02,2.294235175146715449e+02,2.221507375123246675e+02,2.120394878450326530e+02,2.010545515096800955e+02,1.903183248663133611e+02,1.785371465959882471e+02,1.673685237318045438e+02
2.251010725894931568e+02,2.205864539268771694e+02,2.160002488506111717e+02,2.090479097685345096e+02,2.014652882504884417e+02,1.940999870810052528e+02,1.853100596574628867e+02,1.768118935829418206e+02
2.119994504696470869e+02,2.087151721942992140e+02,2.054674439503020835e+02,2.002038944352227645e+02,1.944093576182878280e+02,1.888269561738563880e+02,1.817611739809931350e+02,1.748281554670073490e+02
1.998789301070949023e+02,1.988017766726463549e+02,1.979902374200241297e+02,1.956204439501902925e+02,1.929347931376076986e+02,1.904354730797578270e+02,1.861416562417998364e+02,1.816899165484549030e+02
1.959946778932053633e+02,1.963209932029852212e+02,1.970703610083026547e+02,1.964950468259109755e+02,1.957531001100447838e+02,1.951755327484715394e+02,1.925365446676884744e+02,1.895529584458751060e+02
1.974253648987145198e+02,1.964095660092010576e+02,1.956592263264524263e+02,1.933951246144662548e+02,1.908142650250433974e+02,1.884220876768312394e+02,1.842650183258914751e+02,1.799429604989728091e+02
1.952438340457144932e+02,1.937553245144295317e+02,1.924684923061513473e+02,1.896416123452531792e+02,1.864363684599489943e+02,1.834322601160841657e+02,1.788162342971923238e+02,1.740997687002672194e+02
1.897773151717180440e+02,1.896621427432056635e+02,1.898975729699906765e+02,1.888465160387969775e+02,1.875577014600785617e+02,1.864509572711607461e+02,1.835012053368769500e+02,1.802691448889407297e+02
1.827380580184107828e+02,1.828618825495594820e+02,1.833434661677481472e+02,1.826740742274581919e+02,1.817716030355531984e+02,1.810567110241035778e+02,1.785686209722760509e+02,1.757694918203572456e+02
1.878764316340759422e+02,1.874921458163958334e+02,1.874201211466724999e+02,1.860565361979849399e+02,1.844179792778751903e+02,1.829695377610002538e+02,1.797770855034441979e+02,1.763393881853288292e+02
1.751726269214427134e+02,1.770750623928011294e+02,1.795266335396368618e+02,1.811629071368687960e+02,1.827466218459068727e+02,1.844939286735062467e+02,1.841775306386723230e+02,1.833147879583916620e+02
1.804725652265797748e+02,1.808608785616845296e+02,1.816318952211700548e+02,1.813189729249056654e+02,1.807961082270752513e+02,1.804589092290334520e+02,1.783259237381745095e+02,1.758474548719249810e+02
1.831914811606495164e+02,1.826933867935426861e+02,1.824793790451160476e+02,1.810299237873076095e+02,1.792771418998911770e+02,1.777235046478092784e+02,1.745378639878587421e+02,1.711245135769013359e+02
1.793314391350989467e+02,1.800103543595474491e+02,1.811035340021470006e+02,1.811661945709234942e+02,1.810487161378208611e+02,1.811128465423187777e+02,1.793320091091247548e+02,1.771671968955706120e+02
1.780170346533853376e+02,1.794899811402175658e+02,1.814689864271092574e+02,1.825363621969924282e+02,1.835108959099329979e+02,1.846533387021334818e+02,1.837838367079938564e+02,1.824243223793943400e+02
1.673763215218679079e+02,1.713191688744593080e+02,1.760334181397159909e+02,1.803042073770741069e+02,1.847323991536717074e+02,1.892953854292125015e+02,1.914454461490761901e+02,1.927787978112109499e+02
1.715735956011122880e+02,1.746549121080892633e+02,1.784165723129570438e+02,1.815641791088916932e+02,1.847834789641106568e+02,1.881484199320108530e+02,1.892315249040961760e+02,1.896116436331717523e+02
1.760605703779791043e+02,1.793275314564273231e+02,1.833110717664554841e+02,1.866363886214569447e+02,1.900693939350631467e+02,1.936378863396292331e+02,1.947988578633953978e+02,1.952297525280239086e+02
1.716093426821870196e+02,1.766159837992110511e+02,1.825354782078118774e+02,1.880808184974772246e+02,1.939200017174773052e+02,1.998669349481500319e+02,2.030689098646580533e+02,2.053092388707249256e+02
1.801631476457641554e+02,1.825501275250149433e+02,1.855601095246767613e+02,1.877403920783143860e+02,1.899402180230905799e+02,1.922868775823890815e+02,1.923632491507819111e+02,1.918257906522196947e+02
